order_date,sku_id,order_quantity
06-05-2023,1582CA,1.585339238
06-05-2023,2573CA,21.38756153
06-05-2023,3239AA,7.68144691
06-05-2023,1206BA,38.07488509
06-05-2023,2418CA,14238.64933
06-05-2023,1283CA,0.278348432
06-05-2023,2143AA,8.086785238
06-05-2023,2565CA,169.1406265
06-05-2023,1801AA,4.348024304
06-05-2023,2473CA,12681.82178
06-05-2023,3249CA,1.319205745
06-05-2023,1876AA,1.320850275
06-05-2023,2565CA,174.1327679
06-05-2023,1826AA,1.166994325
06-05-2023,2418CA,6576.27946
06-05-2023,1827AA,0.114842705
06-05-2023,3239AA,1.507453089
06-05-2023,2336BA,188.9047826
06-05-2023,3075BA,7.684056519
06-05-2023,3239AA,8.312934732
06-05-2023,1947CA,9.753321258
06-05-2023,2473CA,4818.66289
06-05-2023,1851CA,0.767850267
06-05-2023,2365AA,4.679389841
06-05-2023,3178CA,0.770349313
06-05-2023,3205AA,0.220444846
06-05-2023,1764AA,4.725474
06-05-2023,1801AA,1.526980794
07-05-2023,2953CA,1
07-05-2023,1077CA,3000
07-05-2023,1163CA,33
07-05-2023,1464AA,2
07-05-2023,3025CA,1
07-05-2023,1956AA,1
07-05-2023,1486CA,5
07-05-2023,2291AA,116
07-05-2023,3177CA,56.25
07-05-2023,2867AA,8
07-05-2023,1281BA,3
07-05-2023,3365CA,3
07-05-2023,1497CA,73.44
07-05-2023,2729AA,132
07-05-2023,2342CA,300
07-05-2023,1624AA,2
07-05-2023,1445BA,2
07-05-2023,3512AA,1575
07-05-2023,1499AA,40
07-05-2023,3502BA,5
07-05-2023,1464AA,3
07-05-2023,2994CA,1
07-05-2023,2953BA,30
07-05-2023,3160BA,5
07-05-2023,2044CA,8
07-05-2023,2565CA,2
07-05-2023,1193BA,56
07-05-2023,3619CA,4200
07-05-2023,2970CA,1
07-05-2023,3177CA,15
07-05-2023,3461CA,3
07-05-2023,2876CA,2
07-05-2023,1163CA,32
07-05-2023,1077CA,2000
07-05-2023,2317CA,250
07-05-2023,2016CA,10
07-05-2023,3345AA,10
07-05-2023,1468AA,2.975884309
07-05-2023,1902BA,9.750991091
07-05-2023,3249CA,0.90487217
07-05-2023,1801AA,14.55274023
07-05-2023,3205AA,0.581269122
07-05-2023,3249CA,4.389835208
07-05-2023,1830AA,3.293488959
07-05-2023,1584BA,1.034706912
07-05-2023,1571AA,3.681243711
07-05-2023,3006CA,9.239561798
07-05-2023,1947CA,9.033153387
07-05-2023,2391CA,18217.72121
07-05-2023,1374CA,7.619390626
07-05-2023,2391CA,29522.00623
07-05-2023,1678CA,3.761914662
07-05-2023,1420CA,9.770855176
07-05-2023,2391CA,4947.124647
07-05-2023,3006CA,1.172002384
07-05-2023,1798AA,2.176812031
07-05-2023,1420CA,7.396761458
07-05-2023,1196AA,8.940875669
07-05-2023,2143AA,1.955656247
07-05-2023,3038BA,0.637485033
07-05-2023,3271CA,0.560958353
07-05-2023,3271CA,1.365137368
07-05-2023,3038BA,1.379208995
07-05-2023,1857AA,5.779728363
07-05-2023,3180BA,4.677469178
07-05-2023,1857AA,8.625157806
07-05-2023,1283CA,0.037748288
07-05-2023,1390BA,3.071035173
07-05-2023,1326AA,6.155524664
07-05-2023,3180BA,2.004315215
07-05-2023,2449CA,2.359289464
07-05-2023,1947CA,8.125868303
07-05-2023,1582CA,1.899889887
07-05-2023,3098AA,9.774881472
07-05-2023,2458CA,3084.766626
07-05-2023,1827AA,9.213762582
07-05-2023,3271CA,1.078510211
07-05-2023,3271CA,1.024617885
07-05-2023,1281BA,1.301662167
08-05-2023,2227AA,2
08-05-2023,1193BA,16
08-05-2023,3250CA,275
08-05-2023,1116CA,400
08-05-2023,2935BA,11
08-05-2023,3399AA,1
08-05-2023,2200CA,18
08-05-2023,1708AA,6
08-05-2023,2646AA,334
08-05-2023,2970CA,1
08-05-2023,1907AA,1
08-05-2023,2714CA,3212
08-05-2023,1385CA,4
08-05-2023,1083AA,780
08-05-2023,1366BA,9
08-05-2023,1967BA,450
08-05-2023,1971AA,40
08-05-2023,1116CA,80
08-05-2023,2938CA,4
08-05-2023,1009AA,130
08-05-2023,3420AA,1
08-05-2023,1497CA,70
08-05-2023,2053BA,7
08-05-2023,3404CA,5
08-05-2023,2673BA,1135
08-05-2023,3494AA,60
08-05-2023,2938CA,1
08-05-2023,1130AA,490
08-05-2023,2714CA,38
08-05-2023,2229AA,9
08-05-2023,1234BA,74
08-05-2023,3448CA,40
08-05-2023,3448CA,200
08-05-2023,2956AA,3
08-05-2023,1367CA,1
08-05-2023,2988AA,10
08-05-2023,3616CA,10
08-05-2023,3358BA,5
08-05-2023,2291AA,1022
08-05-2023,1971AA,56
08-05-2023,2564BA,52
08-05-2023,3404CA,2
08-05-2023,3619CA,4000
08-05-2023,1511CA,10
08-05-2023,3512AA,1000
08-05-2023,2044CA,3
08-05-2023,3239AA,3.998335901
08-05-2023,1571AA,0.565628677
08-05-2023,3178CA,1.100046011
08-05-2023,2539AA,5.171739529
08-05-2023,2267CA,9.522218169
08-05-2023,3249CA,6.392270733
08-05-2023,2096AA,2.046991716
08-05-2023,1308BA,2.038187131
08-05-2023,1374CA,3.502218682
08-05-2023,1826AA,0.440694252
08-05-2023,3205AA,0.314490365
08-05-2023,3126BA,6.122287413
08-05-2023,3239AA,6.060864299
08-05-2023,1819AA,2.334989167
08-05-2023,2336BA,89.28263899
08-05-2023,3038BA,0.67401699
08-05-2023,3271CA,1.480272761
08-05-2023,1947CA,7.399568922
08-05-2023,3038BA,0.390255491
08-05-2023,2371CA,6243.641102
08-05-2023,1571AA,0.379310454
08-05-2023,2539AA,5.722881558
08-05-2023,1851CA,9.457686195
08-05-2023,1672AA,0.111304326
08-05-2023,3178CA,0.644785503
08-05-2023,1468AA,9.875956937
08-05-2023,1947CA,6.888839327
08-05-2023,1842BA,0.766391173
08-05-2023,1315BA,4.947280676
08-05-2023,3007CA,2.704705026
08-05-2023,1308BA,0.11229801
08-05-2023,3075BA,16.7116364
08-05-2023,2267CA,6.876193496
08-05-2023,1244AA,2448.185847
08-05-2023,3180BA,8.767827147
08-05-2023,1712AA,2.330290071
08-05-2023,1767CA,4.754075807
08-05-2023,3249CA,9.740546962
08-05-2023,3098AA,1.832936199
08-05-2023,2143AA,9.274197042
08-05-2023,2096AA,2.945053178
08-05-2023,3239AA,7.942074754
08-05-2023,2267CA,5.421768805
08-05-2023,1420CA,1.789151303
08-05-2023,2539AA,1.874981181
08-05-2023,1801AA,2.112456532
08-05-2023,1295CA,1.326258274
09-05-2023,3132BA,1
09-05-2023,2923CA,7
09-05-2023,3025CA,1
09-05-2023,1464AA,1
09-05-2023,1970CA,142.5
09-05-2023,1993AA,536
09-05-2023,2212CA,6
09-05-2023,2564BA,412
09-05-2023,3533CA,22243
09-05-2023,2315BA,48
09-05-2023,1993AA,340
09-05-2023,1116CA,4178
09-05-2023,2930CA,4
09-05-2023,2473CA,5
09-05-2023,2060AA,2
09-05-2023,3193AA,3
09-05-2023,1681CA,21
09-05-2023,3399AA,8
09-05-2023,2331CA,746
09-05-2023,1499CA,4
09-05-2023,2501CA,330
09-05-2023,2337CA,50
09-05-2023,2326CA,143
09-05-2023,3551CA,310
09-05-2023,3025CA,1
09-05-2023,2293AA,4
09-05-2023,2044CA,7
09-05-2023,1908AA,1
09-05-2023,1486CA,8
09-05-2023,3358BA,1
09-05-2023,1956CA,1
09-05-2023,2025AA,37
09-05-2023,3423CA,2
09-05-2023,2513CA,1
09-05-2023,3084CA,2
09-05-2023,3138CA,3
09-05-2023,3533CA,8400
09-05-2023,2840AA,1
09-05-2023,2277AA,2
09-05-2023,3193AA,2
09-05-2023,1295CA,0.086433616
09-05-2023,3205AA,0.101720451
09-05-2023,2473CA,7916.052807
09-05-2023,3205AA,0.147058436
09-05-2023,2418CA,14771.51931
09-05-2023,1766CA,7.062175257
09-05-2023,1819AA,0.589741123
09-05-2023,1798AA,0.336626402
09-05-2023,1830AA,1.217905572
09-05-2023,3180BA,3.370073015
09-05-2023,1325AA,1.852612287
09-05-2023,1325AA,7.732735458
09-05-2023,2143AA,7.498753011
09-05-2023,1488CA,5.48327432
09-05-2023,3016BA,0.920831643
09-05-2023,1317BA,3.422315507
09-05-2023,1206BA,45.22760905
09-05-2023,1321BA,2.779065757
09-05-2023,3178CA,0.206641333
09-05-2023,1206BA,35.54385843
09-05-2023,1801AA,8.463487738
09-05-2023,3264CA,8.776821126
09-05-2023,3178CA,0.494050868
09-05-2023,1488CA,1.721231494
09-05-2023,3180BA,8.740256571
09-05-2023,1830AA,1.878792449
09-05-2023,1321BA,4.324398268
09-05-2023,1326AA,2.915815155
09-05-2023,1712AA,2.690472119
09-05-2023,1876AA,1.885785308
09-05-2023,3180BA,7.447875289
09-05-2023,1741BA,3.587334938
09-05-2023,2143AA,2.524525121
09-05-2023,1678CA,6.552705477
09-05-2023,1947CA,4.60688218
09-05-2023,2565CA,2.017027884
09-05-2023,1374CA,9.463539451
09-05-2023,1767CA,4.181500478
09-05-2023,1296CA,8.404848524
09-05-2023,3264CA,0.308257165
09-05-2023,3249CA,3.934971773
10-05-2023,2039CA,10
10-05-2023,2025AA,2
10-05-2023,2013AA,240
10-05-2023,1993AA,240
10-05-2023,1126CA,310
10-05-2023,3551CA,200
10-05-2023,1445BA,1
10-05-2023,2662CA,6
10-05-2023,1255CA,1
10-05-2023,3075AA,1
10-05-2023,2867AA,22
10-05-2023,2025AA,4
10-05-2023,3407CA,10
10-05-2023,2956AA,6
10-05-2023,2606AA,20
10-05-2023,1161AA,440
10-05-2023,3551CA,10000
10-05-2023,2867AA,13
10-05-2023,2317CA,918
10-05-2023,2867AA,2
10-05-2023,2291AA,642
10-05-2023,3079BA,18
10-05-2023,3193AA,5
10-05-2023,1907AA,1
10-05-2023,1956CA,1
10-05-2023,2142CA,1
10-05-2023,1967BA,50
10-05-2023,3551CA,100
10-05-2023,1970CA,127.5
10-05-2023,3079BA,18
10-05-2023,3533CA,2640
10-05-2023,2867AA,6
10-05-2023,2876CA,4
10-05-2023,3345AA,50
10-05-2023,3502BA,10
10-05-2023,3250CA,525
10-05-2023,2867AA,2
10-05-2023,2291AA,80
10-05-2023,1193BA,97
10-05-2023,2236CA,1
10-05-2023,1851CA,8.59968078
10-05-2023,2539AA,9.70908607
10-05-2023,3098AA,7.557359925
10-05-2023,1672AA,2.285879154
10-05-2023,2528CA,1930.242135
10-05-2023,1244AA,751.5294324
10-05-2023,2539AA,5.929023737
10-05-2023,1741BA,1.580948221
10-05-2023,3178CA,0.721556931
10-05-2023,2458CA,1366.120755
10-05-2023,1712AA,2.254038072
10-05-2023,1827AA,6.007351893
10-05-2023,1315BA,7.546379362
10-05-2023,2117BA,16.02954457
10-05-2023,1830AA,9.927365022
10-05-2023,1584BA,1.816129406
10-05-2023,1571AA,4.849566283
10-05-2023,1373BA,8.368119947
10-05-2023,1571AA,1.738336727
10-05-2023,3098AA,0.766745748
10-05-2023,1830AA,3.408115304
10-05-2023,1745BA,3.486950004
10-05-2023,2143AA,0.037380336
10-05-2023,1403CA,1.365844344
10-05-2023,2573CA,22.53359057
10-05-2023,1283CA,0.677324539
10-05-2023,1468AA,4.093446296
10-05-2023,1420CA,7.357111007
10-05-2023,1672AA,9.983412399
10-05-2023,1325AA,2.321904212
10-05-2023,1672AA,7.705784746
10-05-2023,1681CA,27.40996012
10-05-2023,3239AA,9.183183222
10-05-2023,3239AA,9.163005839
10-05-2023,1741BA,0.902150769
10-05-2023,2458CA,2794.482435
10-05-2023,1326AA,8.539321322
10-05-2023,1582CA,2.023766237
10-05-2023,2371CA,9524.388911
10-05-2023,2267CA,3.60100647
10-05-2023,1764AA,6.690508383
10-05-2023,1712AA,5.969707919
10-05-2023,1367CA,0.344473841
10-05-2023,3126BA,7.91975148
10-05-2023,2391CA,16572.81964
10-05-2023,1947CA,8.528898575
10-05-2023,3239AA,3.788300268
10-05-2023,1244AA,2877.03537
10-05-2023,3264CA,4.773754318
10-05-2023,3249CA,8.935281689
10-05-2023,1826AA,6.537922408
11-05-2023,1366BA,1
11-05-2023,1445BA,1
11-05-2023,2096BA,10
11-05-2023,1077CA,143
11-05-2023,3533CA,1000
11-05-2023,1382CA,11
11-05-2023,1624CA,2
11-05-2023,2317CA,30
11-05-2023,2606AA,1
11-05-2023,3533CA,6300
11-05-2023,1842BA,3
11-05-2023,2867AA,10
11-05-2023,2115CA,11
11-05-2023,2498BA,2
11-05-2023,3178CA,2
11-05-2023,3495CA,40
11-05-2023,1967BA,327
11-05-2023,2025AA,6
11-05-2023,3365CA,5
11-05-2023,2600BA,3
11-05-2023,2337CA,1200
11-05-2023,1464AA,1
11-05-2023,3420AA,1
11-05-2023,3533CA,900
11-05-2023,3365CA,50
11-05-2023,3502BA,4
11-05-2023,2766AA,218
11-05-2023,1947CA,0.175496872
11-05-2023,3249CA,3.400807551
11-05-2023,3178CA,1.083613805
11-05-2023,1902BA,4.060518601
11-05-2023,1672AA,5.333044163
11-05-2023,1403CA,2.089777191
11-05-2023,1325AA,7.92300303
11-05-2023,1798AA,2.032181601
11-05-2023,1315BA,5.361329428
11-05-2023,1712AA,0.565247001
11-05-2023,1698CA,6.844638336
11-05-2023,1321BA,1.349212766
11-05-2023,1830AA,6.69475281
11-05-2023,1876AA,1.425755639
11-05-2023,2539AA,8.008578665
11-05-2023,1373BA,9.162498978
11-05-2023,3178CA,0.190398706
11-05-2023,1317BA,1.248064817
11-05-2023,2573CA,46.71160974
11-05-2023,1281BA,0.836442866
11-05-2023,3098AA,2.943057709
11-05-2023,2371CA,200.7606589
11-05-2023,3249CA,4.43902271
11-05-2023,3180BA,0.279433565
11-05-2023,3016BA,1.765427251
11-05-2023,3249CA,5.795211993
11-05-2023,1947CA,0.6720773
11-05-2023,3271CA,1.454792361
11-05-2023,2548CA,7.251408197
11-05-2023,2143AA,9.109416853
11-05-2023,1244AA,3303.56455
11-05-2023,3126BA,5.789808981
11-05-2023,1902BA,0.311552133
11-05-2023,2458CA,1158.811679
11-05-2023,1698CA,5.826041557
11-05-2023,2539AA,2.802678735
11-05-2023,1827AA,2.646304048
11-05-2023,2391CA,25908.80226
11-05-2023,1420CA,1.777573995
11-05-2023,2096AA,9.150236966
11-05-2023,1902BA,2.464889739
11-05-2023,3098AA,10.3704083
11-05-2023,1764AA,1.297784115
11-05-2023,2449CA,8.742262681
11-05-2023,1902BA,2.590555693
11-05-2023,1857AA,2.091921428
11-05-2023,1420CA,6.829843645
11-05-2023,1308BA,6.701308145
11-05-2023,3271CA,0.299872777
11-05-2023,2391CA,12555.31354
11-05-2023,1244AA,817.0513088
11-05-2023,1468AA,8.691934006
11-05-2023,2391CA,6204.953082
11-05-2023,1798AA,1.560364867
12-05-2023,2867AA,13
12-05-2023,2291AA,122
12-05-2023,2336BA,70
12-05-2023,1266CA,2
12-05-2023,1479CA,6
12-05-2023,1624AA,4
12-05-2023,2498CA,1
12-05-2023,1077CA,2345
12-05-2023,2564BA,275
12-05-2023,2317CA,1530
12-05-2023,3512AA,6000
12-05-2023,3494AA,102
12-05-2023,2785BA,290
12-05-2023,3461CA,1
12-05-2023,3619CA,150
12-05-2023,2646AA,4
12-05-2023,3576BA,25
12-05-2023,3420AA,2
12-05-2023,2930CA,1
12-05-2023,2291AA,50
12-05-2023,2938CA,2
12-05-2023,2189CA,6
12-05-2023,3502BA,4
12-05-2023,3160BA,50
12-05-2023,3502BA,1
12-05-2023,1464AA,1
12-05-2023,2039CA,1
12-05-2023,3556AA,4
12-05-2023,1511CA,7
12-05-2023,2988AA,6
12-05-2023,1945AA,1
12-05-2023,2515BA,107
12-05-2023,2337CA,16
12-05-2023,2331CA,170
12-05-2023,1317CA,1
12-05-2023,1511CA,10
12-05-2023,1497CA,60
12-05-2023,3448CA,32
12-05-2023,1967BA,2060
12-05-2023,1964BA,315
12-05-2023,3120BA,3
12-05-2023,3512AA,300
12-05-2023,1317BA,7.073253668
12-05-2023,3178CA,0.194947355
12-05-2023,3006CA,6.88208867
12-05-2023,3180BA,0.759662698
12-05-2023,2458CA,286.177083
12-05-2023,1244AA,1659.626142
12-05-2023,1902BA,8.207872119
12-05-2023,1196AA,4.243068411
12-05-2023,1281BA,0.480827563
12-05-2023,1434BA,4.354946157
12-05-2023,1826AA,6.711030561
12-05-2023,3264CA,3.439565509
12-05-2023,3178CA,0.686222968
12-05-2023,3038BA,1.428620221
12-05-2023,2449CA,3.966786574
12-05-2023,3007CA,2.306250342
12-05-2023,2528CA,1718.457309
12-05-2023,1296CA,4.526701821
12-05-2023,3180BA,1.40389149
12-05-2023,1819AA,0.403481951
12-05-2023,2267CA,7.775460957
12-05-2023,2143AA,0.329078671
12-05-2023,2473CA,703.9253146
12-05-2023,1764AA,1.835510355
12-05-2023,1947CA,6.807793587
12-05-2023,1584BA,1.668199514
12-05-2023,1308BA,4.248193443
12-05-2023,2267CA,7.197039773
12-05-2023,2143AA,1.568165448
12-05-2023,3180BA,4.550330429
12-05-2023,3271CA,0.35544899
12-05-2023,3126BA,3.162596426
12-05-2023,1851CA,8.313071305
12-05-2023,1321BA,1.804536939
12-05-2023,3239AA,2.847000702
12-05-2023,2096AA,4.457112133
12-05-2023,2473CA,12631.85216
12-05-2023,2422BA,1309.91644
12-05-2023,1678CA,8.744703171
12-05-2023,2422BA,1646.402923
12-05-2023,1582CA,1.732282867
12-05-2023,1851CA,9.567969718
12-05-2023,1403CA,0.575798118
12-05-2023,3006CA,0.845392624
12-05-2023,1851CA,7.267971487
12-05-2023,1321BA,5.718765197
12-05-2023,1281BA,1.200593286
12-05-2023,1315BA,3.339221013
12-05-2023,3180BA,4.706770447
12-05-2023,1764AA,6.686126479
12-05-2023,1764AA,7.797893735
12-05-2023,3239AA,9.195210482
12-05-2023,1488CA,1.951882176
12-05-2023,1741BA,3.082331479
13-05-2023,2640BA,66
13-05-2023,2013AA,95
13-05-2023,2876CA,8
13-05-2023,2956AA,1
13-05-2023,2923CA,133
13-05-2023,2564BA,54
13-05-2023,1695CA,1
13-05-2023,1967BA,3000
13-05-2023,2331CA,969
13-05-2023,1601AA,3
13-05-2023,1601AA,2
13-05-2023,1083AA,9802
13-05-2023,1741BA,3
13-05-2023,1077CA,150
13-05-2023,2173CA,8
13-05-2023,1486CA,4
13-05-2023,3533CA,200
13-05-2023,1497CA,60
13-05-2023,3502BA,30
13-05-2023,2212CA,2
13-05-2023,2994CA,1
13-05-2023,1967BA,130
13-05-2023,3512AA,3800
13-05-2023,1967BA,187.5
13-05-2023,3423CA,1
13-05-2023,2513CA,4
13-05-2023,1445BA,1
13-05-2023,3494AA,50
13-05-2023,2016CA,75
13-05-2023,1907AA,8
13-05-2023,1126CA,1435
13-05-2023,2227AA,4
13-05-2023,3404CA,2
13-05-2023,1234BA,514
13-05-2023,2923CA,1
13-05-2023,2173CA,5
13-05-2023,3413AA,25
13-05-2023,1145BA,802
13-05-2023,2953CA,2
13-05-2023,1499AA,144
13-05-2023,1479CA,3
13-05-2023,3556AA,12
13-05-2023,2054AA,5
13-05-2023,2422BA,9800
13-05-2023,2662CA,50
13-05-2023,1445BA,10
13-05-2023,1445BA,3
13-05-2023,1325AA,6.907191626
13-05-2023,1420CA,6.170881265
13-05-2023,3249CA,3.64562128
13-05-2023,1766CA,9.583262759
13-05-2023,3178CA,1.088899224
13-05-2023,1851CA,9.392264785
13-05-2023,2458CA,942.8262688
13-05-2023,2117BA,7.471340547
13-05-2023,1681CA,5.63718994
13-05-2023,1798AA,0.243222129
13-05-2023,1403CA,2.096393868
13-05-2023,3075BA,16.27882007
13-05-2023,2365AA,6.142043425
13-05-2023,3264CA,4.526387345
13-05-2023,3205AA,0.672616177
13-05-2023,1902BA,2.559657079
13-05-2023,3271CA,1.065917261
13-05-2023,1672AA,2.88360726
13-05-2023,3180BA,4.688768061
13-05-2023,2391CA,15764.06222
13-05-2023,1196AA,7.64656477
13-05-2023,1373BA,8.574425327
13-05-2023,1488CA,0.695172415
13-05-2023,1767CA,8.383290278
13-05-2023,2473CA,10494.61349
13-05-2023,2418CA,11314.24351
13-05-2023,1842BA,0.174111589
13-05-2023,1827AA,4.934891964
13-05-2023,1826AA,8.541054055
13-05-2023,1420CA,8.673210877
13-05-2023,1745BA,2.971842045
13-05-2023,3098AA,0.94302949
13-05-2023,3271CA,1.130575333
13-05-2023,1688CA,1.487424793
13-05-2023,1325AA,1.651003269
13-05-2023,1698CA,2.76297189
13-05-2023,2473CA,11550.17609
13-05-2023,1811CA,7.492967286
13-05-2023,1295CA,0.219493701
13-05-2023,2117BA,31.13847131
13-05-2023,2096AA,4.048150682
13-05-2023,1295CA,0.183104188
13-05-2023,1434BA,3.697661974
13-05-2023,1811CA,3.566029934
13-05-2023,2391CA,22558.96303
13-05-2023,3038BA,0.400053137
13-05-2023,2422BA,492.9180855
13-05-2023,3264CA,1.716915325
13-05-2023,1826AA,4.959072797
13-05-2023,2473CA,6364.970101
13-05-2023,3007CA,2.334740247
13-05-2023,1308BA,1.034318091
13-05-2023,1281BA,0.8448206
13-05-2023,1745BA,0.066392172
14-05-2023,3616CA,21
14-05-2023,2930CA,1
14-05-2023,2223AA,1
14-05-2023,1317CA,1
14-05-2023,1130AA,150
14-05-2023,3120BA,5
14-05-2023,3177CA,67.5
14-05-2023,3345AA,4
14-05-2023,2066AA,1
14-05-2023,1145BA,175
14-05-2023,2013AA,115
14-05-2023,3423CA,2
14-05-2023,1379CA,10
14-05-2023,1499CA,3
14-05-2023,3495CA,10
14-05-2023,1224AA,115
14-05-2023,2923CA,1
14-05-2023,1970CA,10
14-05-2023,2041CA,4
14-05-2023,3590BA,10
14-05-2023,1921AA,1
14-05-2023,1993AA,645
14-05-2023,2315BA,59
14-05-2023,1956AA,1
14-05-2023,3551CA,500
14-05-2023,3448CA,5.8
14-05-2023,1907AA,1
14-05-2023,3461CA,3
14-05-2023,1445BA,1
14-05-2023,1995AA,55
14-05-2023,2291AA,990
14-05-2023,2143AA,1.564609934
14-05-2023,2096AA,7.157077352
14-05-2023,1206BA,30.55205543
14-05-2023,1317BA,9.084372569
14-05-2023,1403CA,0.569558791
14-05-2023,1688CA,3.365461085
14-05-2023,1767CA,6.008277687
14-05-2023,1681CA,23.61902124
14-05-2023,1681CA,31.96360631
14-05-2023,1317BA,3.079820581
14-05-2023,3271CA,1.124175526
14-05-2023,2449CA,1.667075632
14-05-2023,3239AA,5.871916806
14-05-2023,1196AA,4.537554845
14-05-2023,1745BA,3.390109143
14-05-2023,1745BA,0.675248456
14-05-2023,3271CA,1.372601165
14-05-2023,1196AA,7.932191056
14-05-2023,1811CA,8.651037271
14-05-2023,1206BA,31.53888648
14-05-2023,1842BA,0.782573747
14-05-2023,1745BA,4.848813999
14-05-2023,3249CA,0.728505639
14-05-2023,1326AA,3.927053759
14-05-2023,1367CA,0.496182469
14-05-2023,1876AA,0.237658015
14-05-2023,2336BA,260.9210765
14-05-2023,1741BA,0.218341825
14-05-2023,1582CA,1.274281216
14-05-2023,1678CA,7.405778897
14-05-2023,1582CA,2.484967618
14-05-2023,3271CA,1.377857281
14-05-2023,2365AA,1.285960747
14-05-2023,3075BA,15.84374818
14-05-2023,2539AA,2.896015873
14-05-2023,1283CA,0.549178189
14-05-2023,1876AA,1.045262771
14-05-2023,3038BA,1.748241886
14-05-2023,1688CA,7.694257857
14-05-2023,3205AA,0.362970986
14-05-2023,1206BA,22.17268446
14-05-2023,1745BA,2.934820023
14-05-2023,1206BA,47.85498906
14-05-2023,1827AA,3.501133964
14-05-2023,1678CA,6.926674281
14-05-2023,1947CA,3.710928278
15-05-2023,3551CA,1000
15-05-2023,1366BA,1
15-05-2023,1145BA,80
15-05-2023,1956AA,1
15-05-2023,3619CA,2428
15-05-2023,2670CA,12
15-05-2023,3120BA,5
15-05-2023,2293AA,44
15-05-2023,2223AA,1
15-05-2023,3556AA,32
15-05-2023,3075AA,2
15-05-2023,2498BA,1
15-05-2023,3533CA,12000
15-05-2023,1956AA,1
15-05-2023,2646AA,42
15-05-2023,3495CA,10
15-05-2023,3407CA,5
15-05-2023,2935BA,21
15-05-2023,1970CA,190
15-05-2023,1970CA,220
15-05-2023,2041CA,14
15-05-2023,1906CA,1
15-05-2023,3160BA,20
15-05-2023,2953CA,1
15-05-2023,1956CA,1
15-05-2023,3075AA,1
15-05-2023,3495CA,12
15-05-2023,1630BA,3
15-05-2023,2039CA,1
15-05-2023,2935BA,36
15-05-2023,1921AA,1
15-05-2023,2498CA,3
15-05-2023,3420AA,1
15-05-2023,2013AA,258
15-05-2023,2189CA,6
15-05-2023,3423CA,8
15-05-2023,2803BA,290
15-05-2023,2488CA,458
15-05-2023,2117BA,44.08105165
15-05-2023,3007CA,0.883012517
15-05-2023,1434BA,4.721067702
15-05-2023,1767CA,6.100038265
15-05-2023,1766CA,2.240090791
15-05-2023,2449CA,4.129155841
15-05-2023,3180BA,8.272995598
15-05-2023,2117BA,18.05174458
15-05-2023,3038BA,1.061691394
15-05-2023,1811CA,8.743789766
15-05-2023,1798AA,2.496350227
15-05-2023,3271CA,0.58983887
15-05-2023,2422BA,699.309546
15-05-2023,2267CA,6.196047665
15-05-2023,1827AA,9.195785876
15-05-2023,1857AA,5.886835254
15-05-2023,1325AA,5.367348075
15-05-2023,3249CA,0.887836382
15-05-2023,3075BA,8.889647282
15-05-2023,1681CA,8.147070789
15-05-2023,1295CA,1.278198262
15-05-2023,1876AA,0.790729021
15-05-2023,3075BA,16.5824707
15-05-2023,1296CA,7.820744116
15-05-2023,1902BA,7.963080916
15-05-2023,1681CA,28.07827597
15-05-2023,1295CA,1.278150285
15-05-2023,2117BA,4.845686708
15-05-2023,1745BA,4.569376587
15-05-2023,3075BA,0.668049499
15-05-2023,3016BA,1.350079337
15-05-2023,1830AA,3.707737044
15-05-2023,3249CA,2.377445899
15-05-2023,3249CA,3.816393996
15-05-2023,3249CA,0.860163758
15-05-2023,1857AA,8.289020732
15-05-2023,1826AA,7.285307387
15-05-2023,1468AA,1.295966733
15-05-2023,1468AA,0.018039677
15-05-2023,1947CA,3.75707428
15-05-2023,3180BA,7.760347486
15-05-2023,1295CA,0.462296718
15-05-2023,1830AA,1.170577817
15-05-2023,2565CA,64.91104435
15-05-2023,3006CA,0.368254584
15-05-2023,2336BA,59.08772616
16-05-2023,2331CA,82
16-05-2023,3084CA,1
16-05-2023,3358BA,1
16-05-2023,2752AA,407
16-05-2023,2331CA,399
16-05-2023,1126CA,2315
16-05-2023,2988AA,1
16-05-2023,1953AA,1
16-05-2023,2200CA,5
16-05-2023,2293AA,61
16-05-2023,1161AA,105
16-05-2023,2621AA,3
16-05-2023,2564BA,67
16-05-2023,3423CA,1
16-05-2023,2227AA,8
16-05-2023,2501CA,100
16-05-2023,1224AA,630
16-05-2023,3590BA,4
16-05-2023,1586CA,180
16-05-2023,2632AA,84
16-05-2023,3576BA,3
16-05-2023,3579CA,12
16-05-2023,1907AA,1
16-05-2023,3365CA,10
16-05-2023,3404CA,5
16-05-2023,1668CA,50
16-05-2023,1009AA,30
16-05-2023,1499AA,102
16-05-2023,3053AA,3
16-05-2023,3358BA,1
16-05-2023,2331CA,748
16-05-2023,1196AA,4.855167719
16-05-2023,1712AA,8.963404533
16-05-2023,1403CA,0.727080518
16-05-2023,1801AA,6.538380639
16-05-2023,1325AA,4.934348153
16-05-2023,3016BA,2.055010824
16-05-2023,3205AA,0.590994089
16-05-2023,2528CA,1711.057573
16-05-2023,1582CA,0.219931351
16-05-2023,1826AA,5.689055512
16-05-2023,3239AA,3.863524209
16-05-2023,1745BA,3.444951715
16-05-2023,2143AA,0.327563933
16-05-2023,2365AA,2.101075941
16-05-2023,2458CA,1808.680059
16-05-2023,1196AA,7.732558513
